DateTime,OpenValue,CloseValue,HighValue,LowValue,Volume,ChangeRate,涨跌幅,涨跌额,amount,振幅
2025-04-16 11:30:00,0.653,0.644,0.655,0.644,141218,0.28,-0.62,-0.004,9150483.0,1.7
2025-04-16 15:00:00,0.644,0.652,0.653,0.643,190100,0.38,1.24,0.008,12328788.0,1.55
2025-04-17 11:30:00,0.649,0.659,0.66,0.648,233410,0.46,1.07,0.007,15340867.0,1.84
2025-04-17 15:00:00,0.658,0.655,0.659,0.653,74854,0.15,-0.61,-0.004,4904763.0,0.91
2025-04-18 11:30:00,0.654,0.648,0.654,0.647,90946,0.18,-1.07,-0.007,5907523.0,1.07
2025-04-18 15:00:00,0.648,0.651,0.653,0.647,121556,0.24,0.46,0.003,7910112.0,0.93
2025-04-21 11:30:00,0.652,0.656,0.658,0.65,153208,0.3,0.77,0.005,10051566.0,1.23
2025-04-21 15:00:00,0.655,0.658,0.659,0.655,108313,0.22,0.3,0.002,7118903.0,0.61
2025-04-22 11:30:00,0.657,0.656,0.659,0.653,108966,0.22,-0.3,-0.002,7155026.0,0.91
2025-04-22 15:00:00,0.656,0.656,0.66,0.655,75766,0.15,0.0,0.0,4985034.0,0.76
2025-04-23 11:30:00,0.658,0.654,0.661,0.652,137636,0.28,-0.3,-0.002,9017939.0,1.37
2025-04-23 15:00:00,0.654,0.653,0.657,0.652,73094,0.15,-0.15,-0.001,4779725.0,0.76
2025-04-24 11:30:00,0.652,0.648,0.653,0.646,126903,0.25,-0.77,-0.005,8248904.0,1.07
2025-04-24 15:00:00,0.648,0.648,0.649,0.646,134998,0.27,0.0,0.0,8730243.0,0.46
2025-04-25 11:30:00,0.648,0.649,0.652,0.643,140466,0.28,0.15,0.001,9092400.0,1.39
2025-04-25 15:00:00,0.649,0.647,0.651,0.646,72568,0.15,-0.31,-0.002,4697635.0,0.77
2025-04-28 11:30:00,0.647,0.65,0.65,0.643,123692,0.25,0.46,0.003,8005474.0,1.08
2025-04-28 15:00:00,0.65,0.646,0.65,0.646,28563,0.06,-0.62,-0.004,1850678.0,0.62
2025-04-29 11:30:00,0.645,0.645,0.65,0.642,75262,0.15,-0.15,-0.001,4848284.0,1.24
2025-04-29 15:00:00,0.645,0.647,0.649,0.644,76898,0.15,0.31,0.002,4974235.0,0.78
2025-04-30 11:30:00,0.647,0.653,0.654,0.646,96178,0.19,0.93,0.006,6267899.0,1.24
2025-04-30 15:00:00,0.652,0.652,0.654,0.652,47743,0.1,-0.15,-0.001,3115495.0,0.31
2025-05-06 11:30:00,0.654,0.662,0.662,0.653,278074,0.56,1.53,0.01,18326338.0,1.38
2025-05-06 15:00:00,0.661,0.662,0.663,0.66,135958,0.27,0.0,0.0,8992246.0,0.45
2025-05-07 11:30:00,0.673,0.664,0.675,0.662,220608,0.44,0.3,0.002,14751096.0,1.96
2025-05-07 15:00:00,0.664,0.664,0.665,0.659,70236,0.14,0.0,0.0,4648666.0,0.9
2025-05-08 11:30:00,0.661,0.663,0.665,0.66,107232,0.21,-0.15,-0.001,7102239.0,0.75
2025-05-08 15:00:00,0.663,0.662,0.663,0.66,65435,0.13,-0.15,-0.001,4330570.0,0.45
2025-05-09 11:30:00,0.66,0.65,0.663,0.65,208415,0.42,-1.81,-0.012,13635508.0,1.96
2025-05-09 15:00:00,0.651,0.651,0.654,0.65,145406,0.29,0.15,0.001,9470228.0,0.62
2025-05-12 11:30:00,0.653,0.65,0.656,0.648,219959,0.44,-0.15,-0.001,14342263.0,1.23
2025-05-12 15:00:00,0.649,0.654,0.655,0.649,100819,0.2,0.62,0.004,6568087.0,0.92
