DateTime,OpenValue,CloseValue,HighValue,LowValue,Volume,ChangeRate,涨跌幅,涨跌额,amount,振幅
2025-04-23 11:30:00,1.917,1.918,1.933,1.906,8723156,2.15,1.0,0.019,1673657783.0,1.42
2025-04-23 15:00:00,1.918,1.919,1.933,1.917,6456485,1.59,0.05,0.001,1242092012.0,0.83
2025-04-24 11:30:00,1.916,1.908,1.929,1.902,7946450,1.95,-0.57,-0.011,1522684172.0,1.41
2025-04-24 15:00:00,1.907,1.907,1.913,1.905,4260946,1.05,-0.05,-0.001,813384576.0,0.42
2025-04-25 11:30:00,1.913,1.928,1.932,1.908,6983339,1.74,1.1,0.021,1340620644.0,1.26
2025-04-25 15:00:00,1.928,1.92,1.928,1.917,5041181,1.26,-0.41,-0.008,969039234.0,0.57
2025-04-28 11:30:00,1.918,1.908,1.921,1.901,4924227,1.23,-0.63,-0.012,940024873.0,1.04
2025-04-28 15:00:00,1.908,1.906,1.912,1.904,2067034,0.51,-0.1,-0.002,394142155.0,0.42
2025-04-29 11:30:00,1.902,1.906,1.912,1.895,4280519,1.07,0.0,0.0,815047224.0,0.89
2025-04-29 15:00:00,1.907,1.903,1.908,1.902,2514551,0.63,-0.16,-0.003,478870759.0,0.31
2025-04-30 11:30:00,1.905,1.922,1.924,1.904,6810109,1.7,1.0,0.019,1306029529.0,1.05
2025-04-30 15:00:00,1.921,1.921,1.926,1.918,3845486,0.96,-0.05,-0.001,738879775.0,0.42
2025-05-06 11:30:00,1.936,1.957,1.959,1.935,7320509,1.8,1.87,0.036,1425188900.0,1.25
2025-05-06 15:00:00,1.958,1.958,1.958,1.952,3074635,0.76,0.05,0.001,601181657.0,0.31
2025-05-07 11:30:00,1.995,1.965,2.007,1.962,11481981,2.86,0.36,0.007,2274805910.0,2.3
2025-05-07 15:00:00,1.965,1.967,1.971,1.953,5866752,1.44,0.1,0.002,1151326295.0,0.92
2025-05-08 11:30:00,1.963,2.0,2.006,1.961,10654569,2.65,1.68,0.033,2119589670.0,2.29
2025-05-08 15:00:00,2.0,2.001,2.003,1.992,5149478,1.27,0.05,0.001,1029336194.0,0.55
2025-05-09 11:30:00,2.0,1.98,2.001,1.975,5422952,1.35,-1.05,-0.021,1076575477.0,1.3
2025-05-09 15:00:00,1.979,1.984,1.99,1.979,2786180,0.69,0.2,0.004,552992953.0,0.56
2025-05-12 11:30:00,2.013,2.016,2.028,2.007,8789650,2.19,1.61,0.032,1771654416.0,1.06
2025-05-12 15:00:00,2.015,2.037,2.037,2.014,6795299,1.69,1.04,0.021,1378116071.0,1.14
2025-05-13 11:30:00,2.062,2.028,2.065,2.028,7632769,1.9,-0.44,-0.009,1559623564.0,1.82
2025-05-13 15:00:00,2.028,2.03,2.041,2.027,3319353,0.83,0.1,0.002,674999011.0,0.69
2025-05-14 11:30:00,2.032,2.026,2.037,2.021,3999535,1.0,-0.2,-0.004,811209294.0,0.79
2025-05-14 15:00:00,2.028,2.054,2.074,2.026,8211119,2.05,1.38,0.028,1684849950.0,2.37
2025-05-15 11:30:00,2.046,2.024,2.047,2.022,5016653,1.25,-1.46,-0.03,1018384704.0,1.22
2025-05-15 15:00:00,2.025,2.012,2.027,2.012,3516742,0.88,-0.59,-0.012,709570491.0,0.74
2025-05-16 11:30:00,2.006,2.015,2.02,2.005,3529007,0.88,0.15,0.003,710614384.0,0.75
2025-05-16 15:00:00,2.015,2.008,2.02,2.008,2417968,0.6,-0.35,-0.007,486603689.0,0.6
2025-05-19 11:30:00,2.006,1.998,2.008,1.988,4251463,1.06,-0.5,-0.01,848515968.0,1.0
2025-05-19 15:00:00,1.998,2.002,2.007,1.997,3128487,0.78,0.2,0.004,626198602.0,0.5
2025-05-20 11:30:00,2.009,2.024,2.024,1.997,3979991,0.99,1.1,0.022,798938317.0,1.35
2025-05-20 15:00:00,2.024,2.018,2.031,2.016,3864455,0.95,-0.3,-0.006,781431123.0,0.74
2025-05-21 11:30:00,2.02,2.038,2.042,2.019,6925307,1.73,0.99,0.02,1407529853.0,1.14
2025-05-21 15:00:00,2.041,2.034,2.047,2.032,3315978,0.82,-0.2,-0.004,676229044.0,0.74
2025-05-22 11:30:00,2.036,2.027,2.037,2.017,3705374,0.92,-0.34,-0.007,750186829.0,0.98
2025-05-22 15:00:00,2.026,2.016,2.027,2.014,1910020,0.47,-0.54,-0.011,385627297.0,0.64
2025-05-23 11:30:00,2.015,2.026,2.03,2.013,3186041,0.79,0.5,0.01,644679160.0,0.84
2025-05-23 15:00:00,2.026,1.994,2.026,1.994,4086338,1.02,-1.58,-0.032,818940383.0,1.58
2025-05-26 11:30:00,1.99,1.969,1.997,1.966,5015166,1.25,-1.25,-0.025,993486567.0,1.55
2025-05-26 15:00:00,1.969,1.977,1.977,1.965,2517796,0.63,0.41,0.008,496224630.0,0.61
